0.01745   0.03491     99.38      0.25           1953
0.01745   0.03491     99.62      0.25      1.055e+05
0.01745   0.03491     99.88      0.25      6.309e+07
0.05236   0.03491     97.88      0.25              1
0.05236   0.03491     98.12      0.25              3
0.05236   0.03491     98.38      0.25              7
0.05236   0.03491     98.62      0.25             16
0.05236   0.03491     98.88      0.25             79
0.05236   0.03491     99.12      0.25            341
0.05236   0.03491     99.38      0.25           1410
0.08727   0.03491     96.12      0.25              1
0.08727   0.03491     97.38      0.25              1
