2.775   0.03491     18.62      0.25              1
 2.81   0.03491     18.38      0.25              8
 2.81   0.03491     18.62      0.25              1
2.845   0.03491     18.38      0.25             23
 2.88   0.03491     18.38      0.25             94
2.915   0.03491     18.12      0.25            592
2.915   0.03491     18.38      0.25              4
 2.95   0.03491     18.12      0.25           4314
2.985   0.03491     18.12      0.25       4.11e+04
3.019   0.03491     18.12      0.25      5.687e+05
3.054   0.03491     18.12      0.25       1.35e+07
3.089   0.03491     18.12      0.25      4.908e+07
